id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,total_rooms,total_sqft,price_per_sqft,months_sold
7732400490,20141105T000000,732350.0,4.0,2.5,2270.0,7665.0,2.0,0,0,3,9,2270,0,1986,0,98052,47.6612,-122.148,2450,8706,6.5,9935.0,73.71414192249622,11
5416510110,20140605T000000,297500.0,4.0,2.5,1910.0,5000.0,2.0,0,0,3,7,1910,0,2005,0,98038,47.3608,-122.036,2020,5000,6.5,6910.0,43.05354558610709,6
8604900017,20141008T000000,475000.0,3.3728209385223886,1.5,1640.0,7620.0,1.5,0,0,3,8,1640,0,1929,0,98115,47.6869,-122.317,1490,4375,4.872820938522389,9260.0,51.295896328293736,10
808300490,20150505T000000,414000.0,4.0,2.5,2081.073696532215,6497.0,2.0,0,0,3,7,2120,0,2003,0,98019,47.7241,-121.957,2230,6300,6.5,8578.073696532214,48.2625837275523,5
6855700115,20140626T000000,357250.0,3.0,1.5,1400.0,8840.0,1.0,0,0,4,6,1400,0,1952,0,98125,47.7273,-122.309,1260,8840,4.5,10240.0,34.8876953125,6
9325800110,20141030T000000,289950.0,2.0,1.0,760.0,6000.0,1.0,0,0,4,6,760,0,1950,0,98133,47.7168,-122.34,950,6000,3.0,6760.0,42.892011834319526,10
8121100015,20150505T000000,550000.0,3.0,1.0,1070.0,3713.0,1.0,0,0,4,6,1070,0,1917,0,98118,47.5683,-122.285,1290,3960,4.0,4783.0,114.99059167886264,5
8568700015,20150423T000000,446000.0,3.0,1.75,1460.0,9998.0,1.0,0,0,3,7,960,500,1958,0,98028,47.7434,-122.242,1460,9998,4.75,11958.0,37.29720689078441,4
6399600115,20141015T000000,279000.0,3.0,1.5,1280.0,16738.0,1.5,0,0,4,5,1280,0,1932,0,98038,47.3895,-122.023,1590,16317,4.5,18018.0,15.484515484515484,10
5651010300,20140821T000000,370000.0,3.0,2.25,1650.0,4859.0,2.0,0,0,3,7,1650,0,1988,0,98011,47.7729,-122.172,1890,5018,5.25,6509.0,56.84436933476725,8
3423049311,20141017T000000,216000.0,3.0,2.0,1260.0,4125.0,1.0,0,0,3,6,1260,0,1998,0,98188,47.4401,-122.279,1300,9091,5.0,5385.0,40.11142061281337,10
7000100711,20140621T000000,1100000.0,3.0,2.5,2200.0,20000.0,1.0,0,1,3,7,1400,800,1952,0,98004,47.5809,-122.191,3050,11775,5.5,23000.0,47.82608695652174,6
5482700115,20141020T000000,1280600.0,4.0,2.5,3560.0,7620.0,1.0,0,1,5,8,2060,1500,1977,0,98040,47.5657,-122.23,3680,17314,6.5,12680.0,100.993690851735,10
9349900110,20150217T000000,355000.0,2.0,1.5,1140.0,2500.0,1.0,0,1,3,7,630,510,1988,0,98106,47.5707,-122.359,1500,5000,3.5,4150.0,85.5421686746988,2
9328510100,20140911T000000,699000.0,4.0,2.5,2081.073696532215,7312.0,2.0,0,0,3,9,2550,0,1988,0,98008,47.6441,-122.113,2330,7480,6.5,9393.073696532214,74.4165352666253,9
6300500475,20140902T000000,412000.0,3.0,2.5,1553.0,1991.0,3.0,0,0,3,8,1553,0,2014,0,98133,47.7049,-122.34,1509,2431,5.5,3544.0,116.2528216704289,9
7849200315,20150205T000000,276000.0,2.0,1.0,1140.0,7200.0,1.0,0,0,3,6,1140,0,1923,1951,98065,47.5265,-121.823,1110,7200,3.0,8340.0,33.093525179856115,2
7813200115,20140904T000000,100000.0,2.0,1.0,790.0,6426.0,1.0,0,0,3,6,790,0,1944,0,98178,47.4933,-122.245,1380,6946,3.0,7216.0,13.858093126385809,9
2851200100,20140701T000000,955500.0,4.0,1.75,2130.0,5080.0,1.5,0,0,3,8,2130,0,1914,1993,98119,47.6427,-122.363,1900,5080,5.75,7210.0,132.5242718446602,7
2823059055,20150329T000000,199000.0,3.0,1.0,1390.0,21262.0,1.0,0,0,3,7,1390,0,1958,0,98058,47.4454,-122.185,1560,10800,4.0,22652.0,8.785096238742716,3
7853301560,20140625T000000,762000.0,4.0,2.113506935994159,4000.0,7620.0,2.0,0,0,3,9,4000,0,2007,0,98065,47.5433,-121.887,3550,8747,6.11350693599416,11620.0,65.57659208261617,6
9477001280,20140506T000000,425000.0,4.0,2.0,1520.0,7983.0,1.0,0,0,5,7,1520,0,1967,0,98034,47.7357,-122.193,1520,7783,6.0,9503.0,44.72271914132379,5
7905200147,20141104T000000,546000.0,2.0,1.0,1657.0,5031.0,2.0,0,0,3,7,1657,0,1910,0,98116,47.5699,-122.389,2050,6201,3.0,6688.0,81.63875598086125,11
6190701110,20150420T000000,419600.0,3.0,1.75,1680.0,8460.0,1.0,0,0,3,7,1180,500,1976,0,98133,47.7554,-122.353,1890,9529,4.75,10640.0,39.43609022556391,4
871001500,20140623T000000,735000.0,4.0,2.25,2270.0,5102.0,1.0,0,0,5,8,1340,930,1954,0,98199,47.6528,-122.408,1800,5102,6.25,8302.0,88.53288364249579,6
3693900245,20140707T000000,445000.0,2.0,2.0,1240.0,2500.0,2.0,0,0,3,7,1240,0,1985,0,98117,47.6793,-122.395,1660,5000,4.0,3740.0,118.98395721925134,7
1023089140,20150106T000000,665000.0,3.0,2.0,1740.0,41275.0,1.0,0,0,3,8,1740,0,1974,1989,98045,47.4914,-121.763,2630,41275,5.0,43015.0,15.459723352318958,1
3575302345,20141208T000000,508500.0,4.0,2.113506935994159,2520.0,12500.0,2.0,0,0,3,8,1720,800,1979,0,98074,47.6225,-122.064,2520,13000,6.11350693599416,15820.0,32.142857142857146,12
1568100076,20141210T000000,345950.0,5.0,1.0,1340.0,11198.0,1.5,0,0,3,8,1340,0,1934,0,98155,47.736,-122.295,1390,8020,6.0,12538.0,27.59211995533578,12
6600400090,20150113T000000,207500.0,3.0,1.0,1640.0,9750.0,1.0,0,0,3,7,1640,0,1968,0,98042,47.3256,-122.141,1200,9750,4.0,11390.0,18.217734855136083,1
5451200110,20141204T000000,1075000.0,3.3728209385223886,2.5,3000.0,10920.0,1.0,0,0,4,8,1550,1450,1969,0,98040,47.5347,-122.227,2380,10920,5.872820938522389,15370.0,69.94144437215354,12
3204300090,20141110T000000,640000.0,3.0,1.0,1210.0,3720.0,2.0,0,0,4,8,1210,0,1930,0,98112,47.6317,-122.301,1560,6000,4.0,4930.0,129.81744421906694,11
3023039066,20150323T000000,329500.0,3.0,1.0,1810.0,13068.0,1.0,0,0,4,7,1360,450,1941,0,98070,47.4482,-122.462,1400,13068,4.0,15328.0,21.49660751565762,3
3824100246,20141021T000000,460000.0,4.0,2.75,2200.0,9676.0,1.0,0,0,3,8,1500,700,1979,0,98028,47.7713,-122.259,2120,9585,6.75,12576.0,36.57760814249364,10
7768700315,20140630T000000,1230000.0,3.0,1.75,2081.073696532215,14630.0,1.5,0,1,3,8,2200,0,1948,2003,98004,47.6074,-122.213,2850,15803,4.75,16711.073696532214,73.60388819631874,6
4154305290,20141120T000000,805000.0,5.0,3.0,2350.0,6480.0,2.0,0,3,4,7,1650,700,1924,1962,98118,47.558,-122.266,1840,7200,8.0,9530.0,84.4700944386149,11
621069113,20141218T000000,200000.0,3.0,1.5,1090.0,10454.0,1.0,0,0,3,6,1090,0,1963,0,98042,47.3425,-122.082,1230,12196,4.5,11544.0,17.325017325017324,12
1523059201,20150217T000000,749700.0,3.0,1.75,2280.0,77972.0,1.0,0,0,3,8,1460,820,1977,0,98059,47.4804,-122.151,2460,14430,4.75,81072.0,9.24733570159858,2
7518504291,20141215T000000,535000.0,2.0,1.0,1520.0,3360.0,1.0,0,0,4,7,830,690,1927,0,98117,47.6815,-122.382,1470,3774,3.0,5570.0,96.05026929982049,12
4058801240,20141028T000000,330000.0,3.0,2.25,1620.0,7150.0,1.0,0,2,4,7,1280,340,1950,0,98178,47.5048,-122.241,1620,6930,5.25,9110.0,36.223929747530185,10
2313900165,20140730T000000,479200.0,3.0,2.0,1510.0,3750.0,1.5,0,0,4,7,1510,0,1928,0,98116,47.5737,-122.383,1500,5000,5.0,5260.0,91.10266159695816,7
2122059206,20140513T000000,373000.0,5.0,2.5,3001.0,5710.0,2.0,0,0,3,8,3001,0,2006,0,98042,47.3727,-122.177,2340,5980,7.5,8711.0,42.81942371713925,5
9282801720,20150319T000000,355000.0,4.0,1.5,2020.0,6000.0,1.0,0,0,4,7,1010,1010,1953,0,98178,47.5019,-122.235,1710,6000,5.5,9030.0,39.31339977851606,3
9542840590,20140602T000000,275000.0,3.0,2.0,1380.0,4500.0,1.0,0,0,3,7,1380,0,2008,0,98038,47.3661,-122.021,1620,4000,5.0,5880.0,46.7687074829932,6
2493200015,20140620T000000,380000.0,3.0,1.5,1520.0,4288.0,1.0,0,0,3,7,1020,500,1949,0,98136,47.5284,-122.387,1660,4288,4.5,6308.0,60.24096385542169,6
9550202870,20150209T000000,417000.0,2.0,1.75,1090.0,4590.0,1.0,0,0,4,7,790,300,1915,0,98105,47.6677,-122.324,1390,4080,3.75,5980.0,69.7324414715719,2
98000750,20141021T000000,1165000.0,5.0,3.75,4220.0,15959.0,2.0,0,0,3,11,4220,0,2004,0,98075,47.5869,-121.967,4630,16531,8.75,20179.0,57.73328708062838,10
7504010900,20140926T000000,598500.0,3.0,2.25,2520.0,12000.0,1.0,0,0,3,10,2520,0,1978,0,98074,47.6381,-122.062,2510,12000,5.25,14520.0,41.21900826446281,9
1370803820,20140602T000000,629000.0,3.0,2.0,1760.0,5000.0,1.0,0,0,5,7,960,800,1920,0,98199,47.6408,-122.403,1380,5000,5.0,7560.0,83.2010582010582,6
1446401220,20141009T000000,226950.0,2.0,1.0,930.0,6600.0,1.0,0,0,3,6,930,0,1957,0,98168,47.4868,-122.33,1250,6600,3.0,7530.0,30.139442231075694,10
868000615,20141231T000000,1225000.0,4.0,2.5,2600.0,7620.0,1.5,0,0,4,9,2200,400,1939,0,98177,47.7076,-122.377,2840,10960,6.5,10620.0,115.34839924670432,12
6625910100,20150203T000000,415000.0,3.0,2.25,2081.073696532215,11100.0,1.0,0,0,5,8,1700,480,1979,0,98056,47.5162,-122.176,2350,11397,5.25,13661.073696532214,30.37828572034901,2
3629870110,20150422T000000,595000.0,3.0,2.5,1910.0,3075.0,2.0,0,0,3,8,1910,0,2001,0,98029,47.5491,-122.005,1940,3485,5.5,4985.0,119.358074222668,4
8651400750,20141028T000000,209950.0,3.0,1.75,1100.0,5525.0,1.0,0,0,5,6,1100,0,1968,0,98042,47.3625,-122.084,1050,5200,4.75,6625.0,31.69056603773585,10
3352402250,20141021T000000,119900.0,2.0,1.0,700.0,3180.0,1.0,0,0,3,6,480,220,1951,0,98178,47.4976,-122.262,1760,6360,3.0,4100.0,29.24390243902439,10
4168000110,20140826T000000,207000.0,3.0,1.0,1080.0,10200.0,1.0,0,0,4,7,1080,0,1962,0,98023,47.3215,-122.351,1230,10400,4.0,11280.0,18.351063829787236,8
5647900930,20141215T000000,195000.0,3.0,1.0,1070.0,22489.0,1.0,0,0,3,7,1070,0,1967,0,98001,47.3278,-122.262,1880,20250,4.0,23559.0,8.277091557366612,12
2523039278,20140624T000000,324950.0,3.0,1.5,1460.0,8710.0,1.0,0,0,3,7,1460,0,1955,0,98166,47.4561,-122.357,1400,8645,4.5,10170.0,31.95181907571288,6
6149700405,20141222T000000,210000.0,1.0,2.113506935994159,1050.0,7583.0,1.0,0,0,4,6,1050,0,1947,0,98133,47.7294,-122.341,1420,7560,3.113506935994159,8633.0,24.32526352368817,12
203100690,20150425T000000,1078000.0,4.0,2.75,3160.0,42733.0,2.0,0,0,3,9,3160,0,1995,0,98053,47.6367,-121.958,1890,24000,6.75,45893.0,23.489421044603752,4
4410600100,20141204T000000,325088.0,4.0,1.0,1400.0,6739.0,1.0,0,0,3,7,1000,400,1954,0,98108,47.5402,-122.298,1500,6380,5.0,8539.0,38.07096849748214,12
7987400356,20140512T000000,255000.0,2.0,1.0,1220.0,2500.0,1.0,0,0,3,6,770,450,1910,0,98126,47.5727,-122.372,1540,3000,3.0,4170.0,61.15107913669065,5
461005360,20141107T000000,697000.0,4.0,3.0,2820.0,2850.0,1.5,0,0,5,7,1860,960,1928,0,98117,47.6813,-122.367,1570,4500,7.0,6630.0,105.12820512820512,11
461004195,20141104T000000,457500.0,2.0,1.0,840.0,7620.0,1.0,0,0,4,7,840,0,1908,0,98117,47.6803,-122.371,1240,5000,3.0,8460.0,54.07801418439716,11
9547204350,20140519T000000,690000.0,3.0,2.0,1610.0,5100.0,1.5,0,0,5,8,1610,0,1940,0,98115,47.6825,-122.307,1740,5100,5.0,6710.0,102.83159463487333,5
2331300025,20150311T000000,967000.0,4.0,3.25,1860.0,4356.0,2.0,0,0,3,9,1860,0,1917,2005,98103,47.6785,-122.351,1860,4356,7.25,6216.0,155.56628056628057,3
2288000090,20150429T000000,980000.0,4.0,1.75,2260.0,17711.0,1.0,0,1,4,9,2260,0,1968,0,98040,47.5498,-122.214,2880,16594,5.75,19971.0,49.07115317209954,4
5525400300,20140521T000000,619420.0,4.0,2.75,2450.0,14803.0,2.0,0,0,4,9,2450,0,1988,0,98059,47.5261,-122.162,2330,14803,6.75,17253.0,35.90216194285052,5
9523103001,20141013T000000,389000.0,2.0,1.0,850.0,3276.0,1.0,0,0,3,6,850,0,1910,0,98103,47.6742,-122.35,1460,4100,3.0,4126.0,94.28017450315076,10
5249802460,20141210T000000,500000.0,3.0,1.0,1800.0,7200.0,1.0,0,0,3,7,1020,780,1964,0,98118,47.5616,-122.275,1740,5475,4.0,9780.0,51.12474437627812,12
7000100850,20140926T000000,569000.0,4.0,1.75,1230.0,7890.0,1.0,0,1,4,7,1090,140,1950,0,98004,47.5808,-122.189,2380,13176,5.75,9260.0,61.447084233261336,9
9477000300,20140728T000000,425000.0,4.0,2.25,2060.0,8540.0,1.0,0,0,4,7,1540,520,1967,0,98034,47.734,-122.19,1560,7700,6.25,11120.0,38.21942446043165,7
8121100265,20140521T000000,635000.0,4.0,2.25,2750.0,6180.0,1.0,0,0,4,8,1500,1250,1948,0,98118,47.5691,-122.284,1740,6180,6.25,10180.0,62.37721021611002,5
2817100900,20140519T000000,256500.0,2.0,1.0,1120.0,9912.0,1.0,0,0,4,6,1120,0,1980,0,98070,47.3735,-122.43,1540,9750,3.0,11032.0,23.250543872371285,5
3578700017,20150123T000000,695000.0,4.0,2.5,3010.0,11393.0,2.0,0,0,3,8,3010,0,2005,0,98028,47.7389,-122.221,2810,11282,6.5,14403.0,48.25383600638756,1
7550800195,20140730T000000,535000.0,4.0,1.5,1580.0,5000.0,1.5,0,0,3,7,1390,190,1945,0,98107,47.6735,-122.393,1580,5000,5.5,6770.0,79.02511078286558,7
3449900090,20150410T000000,454200.0,4.0,2.5,2630.0,5379.0,2.0,0,0,3,8,2630,0,2004,0,98059,47.4977,-122.163,2630,5379,6.5,8009.0,56.711199900112376,4
9232900165,20150123T000000,418500.0,2.0,1.0,790.0,5800.0,1.0,0,0,3,6,790,0,1943,0,98117,47.6973,-122.36,1460,5800,3.0,6590.0,63.50531107738998,1
1137300900,20140605T000000,749950.0,4.0,2.75,2081.073696532215,35235.0,2.0,0,0,4,9,3110,0,1983,0,98072,47.7355,-122.095,2790,35445,6.75,37316.07369653221,20.097237616659893,6
2617370090,20141019T000000,338500.0,3.0,1.75,2130.0,5489.0,1.0,0,0,3,8,1370,760,1999,0,98070,47.4489,-122.456,1750,7200,4.75,8379.0,40.39861558658552,10
5452301800,20140722T000000,1250000.0,3.3728209385223886,3.75,4520.0,9240.0,1.5,0,2,3,10,3270,1250,1992,0,98040,47.5897,-122.229,3380,9240,7.122820938522389,15010.0,83.27781479013991,7
6648760100,20140711T000000,299950.0,3.0,2.5,1600.0,9830.0,2.0,0,0,4,8,1600,0,1993,0,98001,47.339,-122.266,1890,8910,5.5,11430.0,26.24234470691164,7
798000337,20140731T000000,325000.0,4.0,1.75,1950.0,12500.0,1.0,0,0,3,7,1330,620,1963,0,98168,47.4999,-122.327,1760,11520,5.75,15070.0,21.56602521566025,7
1737300110,20140826T000000,434000.0,4.0,3.0,2010.0,8171.0,2.0,0,0,3,8,2010,0,1973,0,98011,47.7688,-122.218,2090,8203,7.0,10181.0,42.628425498477554,8
2817800100,20140701T000000,328950.0,4.0,1.75,2550.0,7620.0,1.0,0,0,5,7,1300,1250,1978,0,98058,47.4286,-122.179,2220,9477,5.75,11420.0,28.80472854640981,7
824069156,20150429T000000,570000.0,4.0,2.113506935994159,2000.0,46902.0,2.0,0,0,3,8,2000,0,1978,0,98075,47.5851,-122.072,2420,38130,6.11350693599416,48902.0,11.655964991206904,4
1997200165,20140916T000000,802000.0,3.0,2.113506935994159,2170.0,5001.0,2.0,0,0,3,8,2170,0,2014,0,98103,47.6937,-122.338,1700,6991,5.11350693599416,7171.0,111.83935294937945,9
4083301645,20141024T000000,525000.0,3.0,1.0,1550.0,6840.0,1.5,0,0,3,7,1550,0,1918,0,98103,47.6572,-122.335,2370,4560,4.0,8390.0,62.57449344457688,10
3880900245,20150202T000000,700000.0,6.0,3.0,2790.0,4550.0,2.5,0,0,4,8,2790,0,1907,0,98119,47.627,-122.361,2590,4550,9.0,7340.0,95.36784741144416,2
2426039313,20150218T000000,277500.0,2.0,1.5,1190.0,1236.0,3.0,0,0,3,7,1190,0,2005,0,98133,47.7274,-122.357,1390,1756,3.5,2426.0,114.38582028029678,2
6448000090,20140512T000000,1575000.0,5.0,2.75,3650.0,7620.0,1.0,0,0,4,10,2360,1290,1975,0,98004,47.6215,-122.224,3220,19800,7.75,12560.0,125.39808917197452,5
8005100025,20140919T000000,195000.0,3.0,1.0,1510.0,4350.0,1.5,0,0,5,6,1510,0,1913,0,98022,47.2052,-121.987,1210,5500,4.0,5860.0,33.27645051194539,9
2891000750,20140821T000000,222000.0,3.0,2.0,1200.0,6074.0,1.0,0,0,3,7,1200,0,1968,0,98002,47.325,-122.205,1430,6338,5.0,7274.0,30.51965905966456,8
5456000110,20150416T000000,865000.0,3.3728209385223886,3.0,2830.0,8854.0,1.0,0,0,4,8,1500,1330,1979,0,98040,47.5743,-122.209,2260,8604,6.372820938522389,13014.0,66.46688181957892,4
5393601050,20140509T000000,445000.0,4.0,2.0,1650.0,7620.0,1.0,0,0,5,7,1000,650,1959,0,98144,47.5834,-122.307,1540,6000,6.0,9920.0,44.858870967741936,5
2979801095,20141209T000000,495800.0,3.3728209385223886,1.5,1710.0,4600.0,1.5,0,0,3,7,1710,0,1924,0,98115,47.6847,-122.318,1740,4455,4.872820938522389,6310.0,78.57369255150554,12
6840701095,20150403T000000,548500.0,3.0,1.0,1740.0,4400.0,1.5,0,0,3,7,1740,0,1924,0,98122,47.6059,-122.3,1720,4400,4.0,6140.0,89.33224755700326,4
2221000100,20140507T000000,310000.0,3.0,1.75,1840.0,10723.0,1.0,0,0,4,7,1220,620,1974,0,98058,47.429,-122.154,1590,9820,4.75,13183.0,23.5151331259956,5
5070000100,20140711T000000,205000.0,3.0,1.5,1820.0,8585.0,1.0,0,0,4,7,1820,0,1962,0,98055,47.4479,-122.213,1740,10088,4.5,10405.0,19.702066314271985,7
3793501450,20140910T000000,470000.0,5.0,3.75,3860.0,6901.0,2.0,0,0,3,7,3860,0,2003,0,98038,47.3694,-122.032,3000,8584,8.75,10761.0,43.676238267818974,9
2026049125,20150501T000000,310000.0,2.0,2.0,1030.0,2271.0,3.0,0,0,3,7,1030,0,1999,0,98125,47.7263,-122.314,1439,1387,4.0,3301.0,93.91093607997576,5
1844500025,20150325T000000,355000.0,4.0,1.0,1410.0,7693.0,1.5,0,0,4,7,1410,0,1953,0,98133,47.7604,-122.331,1330,8395,5.0,9103.0,38.99813248379655,3
3541600405,20150127T000000,621500.0,5.0,2.5,2140.0,15950.0,1.0,0,2,4,8,1370,770,1968,0,98166,47.4797,-122.358,2600,14273,7.5,18860.0,32.953340402969246,1
1823049202,20140610T000000,175000.0,6.0,1.5,1930.0,8400.0,1.0,0,0,3,7,1030,900,1971,0,98146,47.4869,-122.34,1780,9520,7.5,11230.0,15.583259127337488,6
1823049202,20150107T000000,326000.0,6.0,1.5,1930.0,8400.0,1.0,0,0,3,7,1030,900,1971,0,98146,47.4869,-122.34,1780,9520,7.5,11230.0,29.029385574354407,1
1563100705,20140912T000000,690000.0,4.0,3.5,1930.0,5400.0,1.5,0,2,3,7,1930,0,1920,0,98116,47.5679,-122.409,1500,3340,7.5,7330.0,94.1336971350614,9
7968200090,20140819T000000,335000.0,4.0,2.5,2210.0,7214.0,2.0,0,0,3,8,2210,0,2003,0,98003,47.3554,-122.298,2270,7246,6.5,9424.0,35.54753820033956,8
5379802816,20150224T000000,197000.0,4.0,1.0,1360.0,11175.0,1.0,0,0,3,7,1360,0,1961,0,98188,47.4551,-122.272,1340,9702,5.0,12535.0,15.715995213402474,2
3340401570,20140703T000000,312500.0,3.0,1.75,1830.0,7969.0,1.0,0,0,3,7,930,900,1950,2008,98055,47.4667,-122.214,1790,7425,4.75,10699.0,29.208337227778298,7
7300700056,20141029T000000,436000.0,3.0,2.25,2120.0,6710.0,1.0,0,0,5,7,1420,700,1959,0,98155,47.7461,-122.324,1880,6960,5.25,9530.0,45.75026232948584,10
1257201130,20141001T000000,1015000.0,4.0,2.5,2700.0,4590.0,2.0,0,0,3,8,2700,0,2002,0,98103,47.6734,-122.329,2080,3570,6.5,7290.0,139.2318244170096,10
7526400100,20140826T000000,805000.0,4.0,2.5,3160.0,35225.0,2.0,0,1,3,9,2250,910,1992,0,98006,47.5672,-122.111,3460,17223,6.5,39295.0,20.486066929634813,8
7504400750,20150105T000000,652427.0,4.0,2.25,2770.0,13129.0,2.0,0,0,4,8,2770,0,1979,0,98074,47.6268,-122.05,2400,13129,6.25,15899.0,41.03572551732813,1
1525059112,20141018T000000,1008000.0,3.0,2.5,2240.0,41339.0,1.0,0,0,4,9,2240,0,1945,1992,98005,47.6483,-122.163,2900,45738,5.5,43579.0,23.13040684733473,10
7300410300,20141106T000000,355000.0,4.0,2.5,2570.0,6466.0,2.0,0,0,3,9,2570,0,1999,0,98092,47.3324,-122.17,2520,6667,6.5,9036.0,39.28729526339088,11
1326039039,20140729T000000,334550.0,2.0,2.113506935994159,880.0,12000.0,1.0,0,0,3,7,880,0,1939,0,98133,47.7436,-122.356,1960,9395,4.11350693599416,12880.0,25.974378881987576,7
8100400110,20140708T000000,557500.0,3.0,2.25,1820.0,9670.0,2.0,0,0,3,8,1820,0,1984,0,98052,47.6382,-122.11,2160,11424,5.25,11490.0,48.52045256744996,7
6385900090,20141103T000000,277500.0,4.0,2.25,1660.0,7184.0,1.0,0,0,3,7,1110,550,1963,0,98188,47.4678,-122.294,1640,7200,6.25,9394.0,29.540131999148397,11
7229000025,20140707T000000,300000.0,4.0,3.0,2081.073696532215,10800.0,1.0,0,0,3,6,2200,0,1960,0,98058,47.4476,-122.169,1430,10800,7.0,12881.073696532214,23.289983977093826,7
6145602355,20150225T000000,325000.0,4.0,1.0,1640.0,3844.0,1.5,0,0,4,7,1460,180,1928,0,98133,47.7017,-122.354,1230,3844,5.0,5664.0,57.37994350282486,2
3600057,20150319T000000,402500.0,4.0,2.113506935994159,1650.0,3504.0,1.0,0,0,3,7,760,890,1951,2013,98144,47.5803,-122.294,1480,3504,6.11350693599416,6044.0,66.59497021839842,3
4040200490,20140820T000000,461000.0,3.0,1.75,1420.0,5170.0,1.0,0,0,4,7,1420,0,1963,0,98007,47.6151,-122.145,2250,7700,4.75,6590.0,69.95447647951441,8
2919201095,20150327T000000,540000.0,3.0,2.113506935994159,1270.0,3840.0,1.5,0,0,3,7,1270,0,1926,0,98103,47.6896,-122.357,1270,4175,5.11350693599416,5110.0,105.67514677103718,3
5248800625,20150316T000000,385000.0,3.0,1.0,1070.0,4000.0,1.0,0,0,4,7,1070,0,1971,0,98108,47.5529,-122.305,1090,4000,4.0,5070.0,75.93688362919133,3
1257201295,20140708T000000,480000.0,2.0,1.0,1060.0,3040.0,1.0,0,0,3,7,860,200,1924,0,98103,47.6725,-122.329,1470,3814,3.0,4300.0,111.6279069767442,7
3342700371,20140609T000000,539950.0,3.0,2.25,2190.0,7149.0,1.0,0,1,4,8,1240,950,1963,0,98056,47.5243,-122.204,3500,7149,5.25,10289.0,52.47837496355331,6
2770606822,20140820T000000,417000.0,3.0,2.5,1300.0,7620.0,2.0,0,0,3,7,1060,240,2008,0,98199,47.6591,-122.392,1320,1414,5.5,9160.0,45.52401746724891,8
5706201930,20150217T000000,405000.0,3.0,1.5,1330.0,12500.0,1.0,0,0,3,7,1330,0,1966,0,98027,47.5263,-122.051,2310,12500,4.5,13830.0,29.284164859002168,2
8731800300,20140723T000000,299000.0,3.0,2.25,1940.0,9100.0,1.0,0,0,4,8,1630,310,1966,0,98023,47.3133,-122.364,2080,9100,5.25,11350.0,26.34361233480176,7
3751600457,20140813T000000,299000.0,3.3728209385223886,1.75,2100.0,15480.0,1.0,0,0,3,7,2100,0,1983,0,98001,47.2924,-122.271,1330,15657,5.122820938522389,17580.0,17.00796359499431,8
9169100214,20140514T000000,372220.0,3.0,2.113506935994159,1290.0,5500.0,1.0,0,0,3,7,980,310,1951,0,98136,47.5266,-122.392,1680,5000,5.11350693599416,7100.0,52.42535211267606,5
809000820,20140522T000000,494400.0,2.0,1.75,1560.0,1750.0,1.0,0,0,4,6,780,780,1904,0,98109,47.6347,-122.355,1850,3600,3.75,4090.0,120.880195599022,5
9460000110,20140924T000000,280000.0,3.0,2.113506935994159,2630.0,6500.0,1.0,0,0,3,7,1330,1300,1958,0,98055,47.4878,-122.221,2520,6500,5.11350693599416,10430.0,26.845637583892614,9
7888780090,20141121T000000,277950.0,3.0,2.5,2100.0,6021.0,2.0,0,0,3,7,2100,0,1992,0,98023,47.2917,-122.375,2091,7547,5.5,8121.0,34.2260805319542,11
2423059067,20141219T000000,770000.0,3.0,2.75,2070.0,7620.0,2.0,0,0,3,8,2070,0,1996,0,98058,47.4659,-122.116,2190,49658,5.75,9690.0,79.46336429308566,12
1331900110,20141008T000000,760000.0,4.0,2.5,2960.0,28005.0,2.0,0,0,3,10,2960,0,1989,0,98072,47.7477,-122.117,3510,35248,6.5,30965.0,24.54383981915065,10
6600490300,20150126T000000,230000.0,2.0,2.0,1300.0,3608.0,1.0,0,0,3,7,1300,0,2004,0,98198,47.3623,-122.309,1510,3608,4.0,4908.0,46.86226568867156,1
6042000090,20141002T000000,525000.0,4.0,2.5,2520.0,7731.0,2.0,0,0,3,9,2520,0,1994,0,98155,47.7709,-122.297,2000,7704,6.5,10251.0,51.21451565700907,10
7846700850,20140701T000000,307000.0,3.0,1.0,2081.073696532215,6000.0,1.5,0,0,3,7,1150,0,1927,0,98045,47.4963,-121.787,1210,7700,4.0,8081.073696532215,37.99000127071495,7
5381600110,20140618T000000,253779.0,4.0,2.0,2030.0,9600.0,1.5,0,0,3,6,1430,600,1947,0,98188,47.4459,-122.272,1820,14600,6.0,12230.0,20.750531479967293,6
3459100300,20140617T000000,405000.0,3.0,1.5,1880.0,7400.0,1.0,0,0,3,8,1480,400,1968,0,98155,47.7743,-122.27,1820,8660,4.5,9680.0,41.83884297520661,6
8151600590,20150312T000000,360000.0,2.0,1.0,2320.0,11250.0,2.0,0,0,4,6,2320,0,1942,0,98146,47.504,-122.362,1620,11250,3.0,13570.0,26.529108327192336,3
7936000252,20150511T000000,521000.0,2.0,1.0,1050.0,7500.0,1.5,0,3,4,6,1050,0,1910,0,98116,47.5577,-122.399,2540,13680,3.0,8550.0,60.93567251461988,5
2825059256,20140926T000000,680000.0,4.0,2.5,3030.0,13068.0,2.0,0,0,3,9,3030,0,1978,0,98005,47.6313,-122.172,2940,11999,6.5,16098.0,42.24127220772767,9
